-0.0160298;-0.218724;-1.92728;0.000569098;0.000102314;0.000621673;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0500494;-0.264904;-1.89928;0.000829613;0.000233783;0.00119582;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0537991;-0.270243;-1.89811;0.00214251;0.000475898;0.00183339;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0150325;-0.188149;-1.94735;0.000547614;0.00016837;0.000568214;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0482482;-0.218721;-1.92691;0.00124018;0.000560078;0.000692178;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0236736;-0.188165;-1.94255;0.000356423;0.000110321;0.000415929;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0132923;-0.19604;-1.94208;0.00042561;0.00039451;0.000404762;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.00587101;-0.150333;-1.95865;0.00032471;0.000123875;0.000372695;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0579176;-0.33699;-1.84621;0.000164073;9.21213e-005;0.000318074;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.00559725;-0.202807;-1.93553;0.000362354;6.43841e-005;0.000416821;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0269941;-0.12649;-1.96616;0.000850388;0.00023692;0.0020609;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.00590876;-0.165584;-1.95392;0.000797388;0.000510021;0.000616818;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0207285;-0.173029;-1.94971;0.000397802;0.000232506;0.000414062;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.00814986;-0.175161;-1.95222;0.00105732;0.000626521;0.000883149;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0110426;-0.163349;-1.95473;0.000283001;0.000161616;0.000254671;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.000680822;-0.145538;-1.96334;0.000260929;0.000191343;0.000302587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0649132;-0.231132;-1.91925;0.00502652;0.000913208;0.00120186;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.00868255;-0.186834;-1.94672;0.00185729;0.000498274;0.00122076;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0156057;-0.14177;-1.9614;0.00102698;0.000344587;0.00098914;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0201117;-0.191373;-1.9409;0.000245134;6.64212e-005;0.000396323;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0252339;-0.241108;-1.91349;0.00099916;0.00146669;0.00114114;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
